IL21R	4.312	8.26	2.414	8.936	8.419	7.006	4.381	10.01	4.528	8.961	5.812	3.393	5.329	3.818	7.465	7.569	6.801
IL22	2.604	3.449	0	3.833	5.663	0	0	3.42	1.27	4.1	1.117	0	0	4.918	2.267	0	1.551
IL22RA1	5.355	8.292	4.037	9.563	7.485	6.063	4.775	5.161	4.19	6.831	5.348	2.545	4.118	5.94	5.342	4.924	4.85
IL23A	3.956	5.679	1.47	6.027	6.715	4.445	1.913	5.976	3.748	5.791	2.34	1.808	2.016	1.748	4.817	5.574	3.186
IL23R	4.085	6.968	3.747	6.027	7.073	3.621	2.254	5.161	2.855	5.464	4.818	0	1.098	4.023	3.708	2.578	3.532
IL24	2.766	4.141	2.293	4.256	6.236	2.001	1.707	4.777	0.04717	1.87	2.34	2.031	0	1.191	6.62	3.327	6.46
IL25	3.383	4.607	2.018	3.564	6.236	2.918	2.961	4.777	2.55	4.937	4.486	0.8081	3.42	2.148	4.589	3.593	3.186
IL26	5.134	7.183	3.92	5.794	7.956	3.875	3.051	5.824	3.82	4.937	5.205	1.545	3.951	5.722	4.817	2.805	2.975
IL27	1.964	0	0	4.722	6.033	2.918	0.8137	5.32	0	6.008	3.305	0	2.016	0	4.669	4.1	3.369
IL27RA	7.288	8.989	4.246	8.985	8.864	7.516	7.384	9.946	5.775	9.317	6.475	6.778	5.068	6.645	9.076	7.824	7.25
IL28A	4.203	6.517	2.814	5.591	8.377	2.001	0	6.277	2.855	5.849	5.045	0	0	5.78	4.414	3.818	3.532
IL28RA	3.737	6.968	3.442	8.84	8.632	8.287	8.162	7.723	6.301	7.906	6.019	6.081	4.195	4.115	8.257	6.497	5.958
IL29	3.737	6.407	2.293	6.667	7.271	3.474	2.094	6.71	2.986	6.152	4.959	2.223	3.656	5.197	4.215	4.475	4.044
IL2RA	5.134	10.57	6.86	9.214	8.169	6.923	4.972	9.102	5.405	9.206	7.457	7.91	5.579	6.988	8.888	9.58	7.883
IL2RB	6.128	10.02	4.825	10.16	10.02	9.028	6.099	12.46	6.647	11.52	7.788	5.471	7.234	6.645	8.1	9.045	8.465
IL2RG	4.414	11.06	6.217	11.38	11.31	7.764	6.595	12.23	6.705	11.33	8.148	5.91	7.018	4.361	9.016	9.963	9.092
IL3	3.48	0	0	4.722	7.073	2.375	0.3283	5.77	0	3.897	3.157	0	0	3.294	0	2.578	0
IL31	2.766	6.619	0	2.185	7.316	0	0	6.459	0	3.379	3.439	0	0	2.719	2.919	3.466	0
IL31RA	3.956	7.588	3.262	7.891	8.595	3.987	3.561	6.996	2.71	7.249	5.205	2.683	4.268	1.191	5.968	5.692	5.742
IL32	13.81	17.34	13.02	15.71	17.03	13.14	12.46	14.09	12.96	14.68	13.71	11.4	13.77	14.08	12.86	12.9	13.83
IL33	6.425	8.849	4.689	10.61	8.702	8.081	6.056	9.531	6.705	8.935	7.027	6.212	6.44	7.117	8.784	7.849	7.698
IL34	2.604	6.888	0	7.719	7.175	3.312	4.416	6.821	3.416	6.241	1.648	2.545	4.268	1.191	5.437	5.267	4.245
IL3RA	4.762	7.588	2.814	8.018	6.495	4.911	5.125	6.559	3.416	5.464	4.716	5.056	4.467	3.818	6.773	5.748	4.336
IL4R	6.575	11.36	7.062	10.59	10.26	8.462	7.638	10.42	7.703	9.396	8.093	7.719	7.422	7.4	9.005	9.507	8.327
IL5	5.675	6.714	2.293	4.256	7.36	0	0	5.161	0	5.388	4.547	0	2.973	0.2739	4.215	3.327	0
IL5RA	2.21	5.24	4.615	5.438	7.019	2.001	0.3283	5.976	2.71	5.135	4.662	0	0.2502	2.937	3.983	3.001	2.058
IL6	4.554	8.352	5.237	5.73	7.6	6.806	6.565	6.389	4.244	6.993	7.027	3.615	5.295	6.464	9.723	8.971	9.825
IL6R	4.598	9.614	5.73	9.423	9.611	9.989	8.626	9.421	8.823	9.396	7.982	7.358	10.33	7.819	8.434	8.503	8.163
IL6ST	11.82	11.61	11.73	11.06	10.94	9.649	10.93	11.27	11.06	11.82	10.66	10.63	10.12	10.34	11.12	10.85	10.65
IL7	3.956	3.449	2.899	7.003	6.781	3.474	3.433	6.425	4.97	6.441	5.167	2.808	1.629	3.126	5.293	3.818	5.364
IL7R	4.873	10.77	5.008	10.18	8.333	7.006	6.296	10.44	6.04	9.244	6.961	6.888	1.629	6.565	10.53	8.131	7.238
IL8	7.177	9.614	9.289	8.071	9.517	9.666	9.256	8.119	8.636	9.679	11.36	7.711	4.799	7.727	11.94	12.35	9.438
IL8RA	2.42	5.476	2.018	4.965	6.414	0	2.65	4.538	3.416	5.04	1.117	0	2.973	3.126	4.318	3.71	2.729
IL8RB	5.355	2.07	3.055	8.005	6.495	5.306	2.65	4.982	5.811	4.827	2.34	2.924	3.286	4.635	5.188	3.001	4.787
IL9	0	0	0	0	0	0	0	0	0	1.87	0	0.8081	0	0	0	2.309	0.7623
IL9R	0	0	0	4.428	7.403	2.672	0	4.777	0.04717	5.135	2.34	0.8081	1.629	0	3.547	2.309	0
INSR	9.492	9.722	8.986	8.761	9.647	8.978	8.935	9.018	9.447	8.47	8.8	8.842	9.355	8.099	8.766	8.367	9.22
IRAK1	8.794	9.993	8.386	9.386	9.775	8.727	8.132	9.527	8.383	9.291	8.99	8.087	9.782	7.956	8.37	8.939	9.481
IRAK3	4.723	7.982	3.792	8.22	8.311	4.793	4.31	7.541	4.729	7.892	6.521	5.666	1.098	6.446	7.948	7.192	5.986
IREB2	8.736	9.202	8.475	9.483	9.374	8.778	8.531	9.468	9.078	9.851	8.603	8.313	8.566	8.723	8.846	9.322	9.092
IRF1	6.741	9.602	4.538	10.55	9.274	7.193	5.245	10.27	5.428	11.45	7.954	5.413	7.624	4.361	7.839	8.142	7.992
IRF2	7.927	10.27	7.553	10.04	10.61	9.321	8.354	10.83	9.339	10.68	9.14	8.383	8.96	7.919	9.825	9.625	9.255
IRF3	8.58	8.196	6.932	8.147	7.6	8.161	6.784	8.515	8.483	8.803	7.188	6.106	7.101	6.735	7.703	7.232	7.92
IRF4	3.814	8.785	7.006	9.428	12.48	10.18	9.957	10.05	8.343	12.03	9.462	9.694	11.51	11.06	10.68	11.29	10.12
IRF5	3.279	8.546	3.055	8.855	9.7	6.341	6.428	8.564	5.56	8.451	5.787	5.666	5.147	5.751	7.125	7.28	6.752
IRF6	3.956	6.407	2.018	10.91	6.645	6.923	6.518	5.243	6.49	6.197	3.562	0.2232	3.286	3.58	5.764	2.309	3.532
IRF7	6.691	8.989	5.505	8.729	8.736	9.929	6.625	9.273	7.279	9.276	7.298	5.762	7.207	5.94	8.501	8.261	8.499
IRF8	2.604	9.639	4.868	10.16	10.09	6.951	5.919	9.539	4.729	9.756	7.11	4.683	5.46	4.918	6.894	8.178	6.785
IRF9	10.03	11.76	8.131	11.75	11.23	10.63	9.278	11.7	9.194	12.17	10.03	9.192	10.59	9.113	10.99	10.93	10.21
ITGAE	7.008	8.26	8.253	8.525	8.848	8.505	8.09	10.85	6.974	8.895	8.861	7.739	9.262	8.825	9.23	9.381	9.124
ITGAL	5.303	9.964	6.417	11.24	10.92	8.055	6.486	11.99	6.339	11.56	7.844	5.13	7.05	6.038	8.327	9.165	8.253
ITGAM	6.243	11.32	6.258	9.933	11.23	7.429	7.468	10.5	7.848	8.81	8.544	7.691	6.777	7.652	9.338	9.649	8.557
ITGAV	11.86	12.01	9.529	11.21	10.36	10.84	9.705	10.56	9.693	11.42	10.39	9.514	9.961	10.71	11.57	10.47	11.24
ITGAX	6.036	12.4	7.342	12.89	13.13	7.863	9.23	11.82	8.699	10.83	8.861	7.937	7.705	6.107	9.506	10.31	9.734
ITGB2	6.485	12.8	7.566	12.33	12.92	9.142	8.03	12.46	8.527	11.69	9.646	8.059	8.251	7.235	10.5	11.01	9.598
ITK	5.009	9.874	3.055	10.42	9.638	7.856	5.781	11.23	5.946	10.45	7.511	5.393	6.162	6.038	8.677	8.515	8.49
Ier3	8.53	10.21	6.175	8.785	8.736	11.73	9.911	9.887	8.491	8.154	6.771	8.645	10.69	8.371	11.9	9.808	10.55
JAM2	6.854	10.6	4.825	9.261	8.48	6.909	7.143	9.283	6.084	9.189	6.904	6.91	4.847	7.036	9.032	7.371	8.529
JAM3	9.934	11.46	10.19	9.142	9.611	10.06	7.763	9.456	6.696	9.933	7.586	7.509	8.291	9.844	8.854	8.173	9.516
KAL1	3.48	9.512	0.09181	8.005	9.274	6.037	4.665	8.671	5.897	7.959	6.427	4.471	5.767	3.294	6.62	7.335	7.619
KDR	8.284	8.382	5.154	7.182	6.905	6.836	6.268	7.043	6.422	7.655	5.569	6.268	5.223	7.697	6.826	6.325	6.17
KIT	5.009	8.228	10.44	6.919	7.773	9.738	5.714	6.197	8.452	10.64	6.833	4.683	3.543	6.988	9.444	5.228	6.817
Klf4	7.148	11.87	9.157	13.8	10.12	9.331	9.838	11.39	8.856	9.972	10.02	8.795	7.963	10.06	11.47	9.235	10.27
L1CAM	9.639	7.115	10.17	8.3	7.898	13.32	9.934	7.557	11.74	12.25	9.368	9.566	12.21	8.798	11.74	8.394	11.1
LAG3	7.689	10.71	4.145	10.28	9.262	8.759	5.282	12.34	6.237	12.75	7.6	5.633	7.769	5.017	8.529	9.283	8.987
LBP	3.814	7.536	2.814	7.182	8.311	3.875	2.53	7.066	3.32	6.993	5.205	4.683	3.138	3.58	6.843	5.479	6.539
LCK	4.598	9.589	3.701	10.2	9.846	7.058	5.506	11.79	5.282	10.92	7.359	5.223	5.329	5.279	7.804	8.856	7.61
LCP2	7.749	12.9	9.424	11.97	12.45	11.2	8.503	13.2	8.444	12.87	10.08	9.027	9.048	8.839	10.62	11.27	10.93
LDHA	11.74	12.86	14.14	13.37	12.59	15.35	13.37	12.63	13.6	12.65	14.86	13.1	13.86	13.5	14.37	13.93	14.4
LEP	0	4.607	0.09181	0	4.949	2.001	1.707	6.425	4.017	5.904	4.357	4.393	0	3.704	5.132	4.336	4.787
LEPR	6.65	9.027	6.344	8.59	7.867	7.571	6.595	7.634	7.273	7.639	6.821	5.747	2.786	7.372	8.734	6.88	7.681
LIFR	9.29	9.168	8.358	8.809	8.924	5.929	5.686	8.97	8.613	9.092	8.261	6.965	6.997	7.712	7.848	6.777	6.17
LILRB3	5.454	10.26	4.511	8.914	10.7	6.61	4.995	8.465	5.602	8.541	5.907	5.177	5.108	5.915	8.011	7.172	6.893
LIMS1	7.206	8.02	7.835	8.184	8.817	8.51	7.34	8.523	7.795	7.972	8.362	6.867	7.705	7.117	9.415	8.775	9.162
LMBR1	9.146	10.52	10.55	10.71	10.09	11.03	10.68	10.61	10.76	10.18	10.2	9.96	11.21	10.22	10.89	9.953	11.28
LPA	0.7856	0	1.229	4.428	5.163	0	0	4.982	0	4.579	0	0	0	0	2.63	0	0
LRP1	10.79	13.51	9.33	11.08	12.4	9.933	9.94	12.36	10.27	11.66	10.24	9.769	9.569	9.311	11.26	11.37	11.02
LRRK1	8.639	10.12	7.025	10.37	10.55	9.108	7.456	10.28	6.99	10.21	7.629	7.368	6.456	7.117	8.662	8.737	8.248
LRRK2	5.009	8.931	4.37	9.433	10	8.068	6.617	9.591	5.539	9.547	7.788	6.481	9.38	6.107	7.703	7.38	7.876
LTA	3.956	4.607	1.677	6.361	7.125	2.375	2.864	7.174	3.82	6.008	4.547	0	2.786	3.818	3.547	4.972	2.058
LTBP1	7.17	10.07	7.69	9.563	8.093	8.208	7.247	8.556	7.459	7.538	7.643	7.352	9.338	6.834	9.503	8.462	9.046
LTBR	10.94	11.52	9.826	10.78	10.07	10.49	9.949	9.75	10.57	10.55	10.36	9.263	11	10.08	10.65	9.638	10.92
LUM	10.27	16.71	9.487	13.39	15.51	12.8	13.12	14.75	10.43	13.95	12.84	12.48	9.035	12.61	15.12	14.55	14.76
LY6G	0.7856	0	0	0	0	1.494	0	0	0	0	0	0	0	2.719	0	0	0
LY75	4.509	8.989	4.037	10.25	10	7.096	4.801	10.17	4.938	9.342	7.557	4.268	4.94	5.11	7.931	8.276	7.749
LY96	6.925	11.46	9.548	10.63	11.43	9.307	8.011	10.51	6.974	10.8	10.78	7.971	7.438	8.547	10.93	11.16	11.86
MADCAM1	0	4.141	0	0	0.3051	0	0	4.663	0	0	0	0	0	0	0	0	0
MALT1	7.888	9.328	7.9	10.34	9.807	8.775	8.626	10.07	8.337	9.711	9.09	8.243	7.197	8.154	10.71	9.32	10.85
MAP3K14	10.17	9.372	6.801	10.86	9.892	7.478	7.673	10.01	8.108	10.48	8.297	6.91	8.109	8.181	7.75	7.905	7.61
MAP3K8	5.405	10.56	5.449	9.622	9.009	7.409	6.744	9.412	7.187	9.367	7.1	7.654	7.979	7.071	8.837	9.191	7.992
MARCO	5.715	12.98	5.154	8.957	11.59	5.842	6.952	9.841	9.016	8.736	9.428	8.243	5.329	8.984	11.69	9.037	7.628
MCAM	8.569	9.687	8.652	6.89	6.715	10.58	10.74	8.264	9.302	8.825	7.65	7.55	10.73	9.173	10.81	7.723	9.354
MET	5.715	8.439	9.35	8.277	6.715	10.49	10.89	7.369	13.38	8.803	11.32	11.85	12.96	6.926	9.278	11.48	9.949
MICA	8.047	8.26	5.683	7.831	8.311	7.949	8.246	8.141	8.03	8.375	6.637	7.853	7.469	6.41	8.218	6.513	7.545
MICB	8.232	9.416	7.357	9.577	9.929	7.921	8.038	10.03	9.136	10.53	8.861	8.04	7.711	8.395	10.61	9.124	8.934
MIEF1	7.17	7.115	7.768	8.058	7.985	9.478	7.604	8.041	7.92	8.01	7.629	7.011	8.677	8.543	8.622	7.83	8.519
MIF	11.31	12.15	13.1	11.9	11.44	14.06	12.57	11.31	13.51	11.13	12.75	12.05	13.65	12.36	13.69	12.53	13.44
MITF	7.664	9.614	11.37	7.991	9.262	12.97	11.34	8.626	11.86	10.51	11.47	11.83	12.92	11.65	11.59	11.31	11.55
MLNR	4.364	5.476	2.414	4.848	6.572	3.474	1.707	6.023	4.439	5.04	3.157	0	3.42	4.572	3.547	2.805	2.975
MMD2	3.383	0	0.5772	3.233	4.949	0	0.3283	5.32	0	3.027	3.97	0	0	0.2739	1.782	2.309	0
MMP1	4.414	9.082	6.698	9.644	7.073	10.5	5.146	6.459	5.357	5.388	6.327	4.581	3.761	0	11.06	6.829	9.089
MMP11	6.473	8.646	3.96	0	7.927	6.678	5.264	8.864	4.485	0	0	0	0	8	3.708	6.361	6.893
MMP12	5.633	11.78	10.24	11.71	5.92	6.482	0	7.971	7.764	3.379	7.188	2.031	2.321	1.191	8.529	10.97	3.369
MMP13	0	8.807	3.792	2.802	5.92	7.976	3.216	2.707	4.802	4.827	4.913	0	1.098	4.202	9.362	2.805	10.92
MMP14	9.008	11.99	8.668	10.01	10.47	10.51	10.34	10.75	10.19	10.18	9.51	10.08	10.54	9.46	11.68	10.47	11.63
MMP15	8.716	7.903	7.291	6.079	4.697	7.78	8.082	5.976	7.861	6.712	8.093	6.801	7.678	7.048	8.828	7.077	6.702
MMP19	6.229	9.675	5.764	7.935	7.867	6.923	6.191	7.971	6.934	7.763	6.796	6.413	3.951	7.981	9.313	7.432	7.307
MMP2	11.98	15.95	11.16	13.06	13.78	11.46	10.54	14.23	10.35	13.61	12.98	9.853	15.36	11.16	13.07	12.39	12.57
MMP20	1.667	5.857	1.677	4.965	5.797	3.753	2.094	4.085	3.954	3.897	1.117	0	3.138	1.191	4.104	1.978	0
MMP21	3.814	4.958	1.857	4.256	5.92	0	2.254	4.538	4.135	1.87	2.591	0	2.973	2.719	2.267	0.9304	0.7623
MMP28	2.913	7.371	1.857	9.443	4.949	6.113	5.768	5.394	3.217	5.669	2.591	4.581	0.2502	5.6	3.852	3.593	4.336
MMP3	2.766	7.536	5.027	5.173	7.019	8.985	4.072	4.883	4.837	4.827	4.818	4.433	2.572	0	9.623	2.805	6.832
MMP7	4.085	6.888	2.525	6.483	4.697	0	5.373	7.959	4.244	4.1	3.878	4.13	2.572	0.2739	5.727	5.411	2.975
MMP8	0	0	1.857	4.428	6.138	6.866	5.018	2.707	4.19	0	2.805	3.747	0	0	11.28	3.918	8.504
MMP9	10.34	11.52	8.052	13.18	11.06	8.673	8.465	10.96	8.707	8.295	8.279	6.971	5.147	11.23	9.313	9.254	7.637
MPL	3.814	5.857	3.127	5.073	6.572	3.312	3.136	5.394	2.855	5.464	3.439	0	3.42	2.937	4.589	2.578	2.729
MR1	3.657	7.732	5.392	7.426	8.288	5.581	6.778	8.626	5.978	7.27	7.449	5.937	6.342	5.78	7.674	7.681	7.351
MSR1	8.779	12.85	8.982	11.53	13.59	10.19	10.31	13.19	9.714	12.93	11.58	9.853	9.744	8.715	11.11	12.51	12.51
MUC4	0	3.449	0	2.185	6.236	3.128	0	3.107	0	4.579	0	0	0	0	0	0.9304	0
MUC5AC	0	0	2.018	0	4.006	4.188	3.561	1.233	0.7841	0	2.035	1.808	3.138	3.444	3.547	0.9304	3.186
MYD88	9.175	10.53	8.845	10.34	10.61	10.01	8.438	10.1	8.638	10.73	9.303	8.531	9.519	8.492	10.25	9.264	9.951
Maff	6.942	7.183	4.989	7.784	6.715	8.985	5.966	6.948	7.366	7.555	7.579	6.018	8.413	7.295	9.341	7.498	8.125
NAIP	9.803	9.71	5.463	10.32	9.629	7.716	7.447	10.14	9.286	9.195	8.794	7.888	8.219	7.514	8.824	9.012	8.941
NCAM1	9.207	5.857	5.205	6.318	7.019	8.155	2.961	5.53	8.564	4.579	6.637	3.471	0	8.029	5.61	6.917	5.742
NCAM2	5.429	7.637	7.451	6.829	7.927	6.88	5.04	6.651	6.565	6.364	7.643	5.223	3.859	7.938	6.33	7.432	6.12
NCAN	0	4.958	2.018	0	4.697	1.494	0	1.233	0	0	1.117	0	0	2.148	0	1.978	0
NCR1	0	0	0	0	0	0	0	4.538	0	3.661	0	0	0	0	0	2.309	0
NDUFS3	10.94	11.69	11.44	11.19	11.39	11.28	11.16	10.95	11.74	11.34	11.38	10.89	11.23	11.08	11.65	10.96	12.09
NFAT5	8.663	8.597	8.082	9.512	8.752	8.495	8.873	9.871	8.212	9.317	8.614	8.324	8.898	6.735	8.962	8.157	9.394
NFATC1	7.295	9.266	6.982	8.172	9.215	6.088	8.106	9.464	8.69	8.881	6.95	8.097	6.359	7.556	7.385	7.344	8.113
NFATC2	9.225	10.51	6.709	10.81	10.28	8.167	8.041	11.68	7.454	10.64	8.206	6.536	6.726	7.012	8.501	8.751	8.444
NFATC3	11.51	11.71	10.2	12.32	12.31	10.88	10.31	12.89	10.42	12.35	10.57	9.871	10.85	9.841	10.92	10.84	10.87
NFATC4	7.568	5.24	4.712	6.829	6.715	0.7051	4.748	6.559	5.23	6.403	4.818	2.223	4.847	4.635	5.39	5.927	5.674
NFKB1	6.542	8.717	7.66	9.214	9.128	7.261	7.578	9.253	7.809	8.968	8.088	7.683	7.907	6.532	8.88	9.081	8.113
NFKBIA	9.263	13.31	10.34	12.94	12.08	10.35	10.07	12.16	9.992	12.57	10.83	10.17	9.313	9.683	11.92	11.58	10.98
NFKBIB	7.155	6.714	6.328	6.559	7.125	6.695	5.858	7.132	6.024	7.332	5.382	5.563	6.063	7.912	6.717	6.464	7.741
NFKBIE	8.505	8.41	7.678	9.267	8.953	9.073	8.175	9.182	7.878	9.27	8.822	6.971	8.906	7.644	9.371	8.495	8.585
NFKBIZ	8.425	10.49	7.164	10.9	9.141	11.08	8.843	10.09	8.219	10.45	8.404	8.069	11.63	8.338	9.497	10.47	9.391
NFYA	11.21	10.15	10.43	9.794	10	9.75	10.13	9.994	10.44	10.09	10.81	9.52	10.45	10.54	9.891	9.218	10.4
NFYB	10.36	8.97	8.265	9.867	9.352	9.76	8.341	9.656	9.014	9.683	9.499	8.206	8.883	9.739	10.48	9.68	9.612
NFYC	8.961	9.821	8.176	9.306	9.656	10.09	8.905	9.921	10.21	9.679	9.403	8.529	9.032	9.918	9.895	9.327	9.789
NKIRAS1	8.701	9.266	8.522	8.196	8.242	8.27	8.41	8.064	9.447	8.404	8.088	8.001	8.488	7.463	9.043	7.778	9.587
NKIRAS2	8.66	10	9.041	9.577	9.341	9.111	8.55	9.408	9.398	9.352	8.404	8.425	8.433	9.323	8.97	8.84	8.84
NKRF	7.11	8.057	8.249	7.862	7.805	8.173	7.739	8.193	8.569	8.035	8.004	7.522	9.865	7.675	8.1	7.887	7.329
NLRC3	3.383	6.888	0	8.254	7.956	4.445	3.561	9.135	0.7841	9.121	3.97	2.545	3.42	1.748	5.869	5.878	0
NLRC4	5.501	8.02	4.309	6.559	8.419	6.011	5.04	7.524	5.092	8.242	5.975	5.2	4.984	5.662	7.082	7.222	6.702
NLRP1	6.907	10.74	5.841	11.74	11.09	7.358	7.796	11.64	7.088	10.77	6.961	7.398	6.162	7.295	7.995	9.392	7.34
NLRP10	3.657	5.679	0	9.458	6.572	4.188	4.665	5.927	0	0	3.675	1.545	2.016	0	5.014	3.71	0
NLRP12	3.167	6.619	2.414	5.794	7.6	2.918	1.707	5.976	2.71	4.827	4.056	1.223	1.629	1.748	4.414	4.539	0
NLRP13	0.7856	2.07	0	0	5.797	0	0	5.074	0	0	0	0	0	0	0	0	0
NLRP2	5.501	7.732	2.628	9.22	7.316	6.162	4.748	7.491	1.632	9.006	6.102	3.978	5.259	3.704	6.33	5.802	5.742
NLRP3	3.279	8.597	2.724	7.083	7.36	5.122	4.156	7.524	4.077	6.712	5.205	4.867	3.42	5.318	7.373	6.379	5.869
NLRP4	0.7856	0	0	0	5.663	0	0	3.42	0	0	0	0	2.321	0	0	5.635	0
NLRP6	0	6.714	2.628	6.403	7.837	3.128	1.176	6.651	3.32	6.513	4.662	3.031	1.098	4.572	4.669	5.018	3.932
NLRP7	0	3.449	0	4.256	7.019	0	0.8137	5.655	0	5.464	2.992	0	0	0	3.708	1.978	0
NLRP8	3.167	5.476	0	0	6.572	0	0	6.068	0	4.436	2.992	0	0	0	2.63	1.978	0
NLRP9	4.976	5.679	2.162	6.027	6.963	3.128	0	5.394	0	5.309	4.959	0	0	2.461	3.852	3.327	0
NOD1	8.059	9.25	7.788	9.586	8.924	8.392	7.834	9.571	9.137	9.875	8.781	7.589	9.129	8.181	8.157	9.057	8.344
NOD2	4.908	8.228	4.564	9.929	9.427	7.045	4.877	9.61	4.905	8.626	7.198	4.471	4.586	4.572	8.177	7.652	7.582
NOS1	3.737	4.141	1.677	5.73	6.138	0	0.8137	3.107	0	0.4911	3.675	0	0	0	3.852	2.309	0
NOS2	1.293	3.449	0	4.256	5.35	2.001	0	4.982	0	4.1	2.591	0	0	0	0	0	0
NOTCH1	10.08	10.02	7.861	10.25	9.674	7.87	8.749	9.788	8.621	9.741	7.579	7.834	9.388	9.547	8.191	8.963	7.637
NOTCH2	11.46	12.55	9.99	11.54	12.22	11.52	10.19	11.99	12.51	11.7	10.81	9.855	9.968	10.46	11.52	10.79	11.45
NRCAM	6.324	7.536	6.096	6.701	7.956	6.185	8.964	6.681	6.055	7.639	7.711	8.452	4.528	7.083	6.174	6.15	5.899
NRP1	10.38	12.67	8.859	11.34	11.18	9.921	9.808	11.42	9.07	11.42	9.959	9.729	8.393	11.28	10.77	11.07	10.3
NRP2	11.23	12.56	9.074	11.51	11.77	11.02	10.64	11.12	10.03	11.2	10.27	10.74	13.2	11.35	11.59	11.89	11.72
OGDHL	2.913	4.607	2.162	5.173	6.572	2.375	5.7	5.655	9.094	5.135	2.805	3.978	0	0.2739	7.111	0	1.551
OGFR	10.16	11.22	9.352	10.37	10.52	9.698	8.95	10.63	9.915	10.69	10.08	8.787	9.685	7.4	9.685	9.722	9.883
OLR1	1.964	6.804	0.09181	4.256	9.854	5.616	6.428	7.897	0	3.661	5.735	2.393	5.817	0	8.211	6.343	8.64
P4HA1	7.534	9.589	8.093	7.752	9.406	8.346	9.39	8.903	9.447	8.253	9.105	7.801	9.617	7.597	9.256	9.017	9.276
P4HA2	5.83	10.02	7.465	7.784	7.74	8.862	7.763	8.03	8.365	7.27	8.02	7.598	8.163	6.963	8.622	7.887	8.557
P4HB	11.07	13.64	11.22	12.19	12.64	13.41	11.64	12.28	13.38	12.13	11.82	11.45	12.75	12.72	12.36	12.57	11.91
PDCD1	2.604	7.776	0.9398	7.949	8.012	5.871	3.051	10.32	1.632	9.668	4.866	1.808	4.696	2.719	5.61	5.748	5.742
PDCD1LG2	3.737	10.09	4.803	9.123	8.967	6.443	5.282	10.29	5.793	8.968	7.65	5.433	6.103	3.704	8.003	9.365	9.099
PDGFRA	9.006	10.45	6.051	8.695	9.862	9.083	7.705	10.1	6.85	10.49	7.262	8.62	4.118	8.522	10.87	9.24	9.787
PDGFRB	11.8	12.82	9.141	11.24	11.97	9.441	10.22	12.24	9.044	11.98	9.361	9.613	8.084	10.47	10.73	10.54	10.72
PDIA2	4.145	0	4.11	0	6.963	0	3.216	4.538	2.369	1.87	2.591	0	2.016	2.461	2.267	3.327	0
PDIA3	7.191	7.183	6.977	8.135	8.355	9.679	7.143	8.678	8.071	8.198	8.99	7.527	8.677	8.279	8.518	8.543	8.338
PECAM1	9.929	13.18	8.695	11.34	12.83	9.846	9.974	12.21	9.38	12.02	10.44	10.2	8.595	10.34	11.37	11.19	11.48
PGK1	12.58	14.08	13.32	12.86	12.97	14.31	12.81	12.7	12.7	12.87	12.63	12.15	12.98	13.08	13.29	13.22	12.87
PGLYRP1	2.42	0	0	0	5.663	0	0	3.677	0	3.897	2.992	0	0	2.719	0	3.818	0
PGLYRP2	3.167	5.476	1.857	0	5.663	2.672	0.3283	4.883	0	4.937	1.648	0	2.016	0.2739	3.983	3.173	2.975
PGLYRP3	4.085	3.449	1.47	8.084	6.414	5.122	3.621	5.32	2.55	3.027	3.439	0	1.629	3.704	3.16	0.9304	0.7623
PGLYRP4	3.279	0	0.5772	6.522	6.963	3.753	1.913	3.896	0.04717	3.897	4.056	0	1.098	1.191	2.63	3.173	0
PLA2G2A	3.48	12.56	0.5772	6.734	7.524	6.644	7.815	7.195	6.501	8.198	6.881	9.399	2.016	10.19	11.36	5.903	9.499
PLAU	5.546	11.65	5.596	9.778	11.33	8.062	7.819	10.34	6.339	8.941	7.993	6.691	5.888	8.752	10.04	10.44	9.918
PLAUR	6.284	11.56	7.116	9.782	10.38	9.984	8.219	10.32	7.599	9.037	8.902	6.212	7.775	7.893	10.7	9.748	11.71
PLOD1	9.402	10.96	9.933	8.957	9.733	10.64	9.854	9.7	11.79	9.797	10.14	9.378	10.81	9.419	10.29	9.572	9.889
PLOD2	7.523	11.52	8.65	7.363	9.203	8.161	9.38	9.602	8.788	8.901	10.54	8.883	8.484	9.466	11.15	9.798	9.619
PLOD3	9.85	11.38	10.83	9.512	9.33	13.09	11.29	9.029	11.83	9.691	11.63	11.18	12.66	10.86	11.15	10.74	11.84
POLR1B	11.38	7.776	11	8.832	8.577	9.63	9.028	8.871	10	8.575	9.538	8.552	9.94	8.908	10.02	8.897	10.21
POLR2A	7.523	8.911	6.917	8.196	8.577	9.264	8.082	9.193	8.192	9.206	6.939	8.011	8.827	10.56	8.581	8.727	8.889
PPARG	7.184	7.732	4.64	4.428	8.44	6.341	6.654	8.214	5.93	8.523	5.348	6.268	4.195	7.193	6.62	6.68	6.068
PPARGC1A	5.83	6.015	6.25	5.517	7.36	5.262	8.535	5.394	9.123	6.549	10.43	7.462	8.529	7.265	9.827	8.299	8.727
PPBP	5.355	0	2.018	4.722	3.475	0	2.761	0	8.042	3.661	0	0.2232	0	4.202	3.547	3.001	2.432
PPIA	8.77	9.064	8.916	9.979	9.427	9.089	9.58	9.358	9.726	9.745	10.54	8.635	9.811	9.724	8.555	8.167	9.15
PRAJA1	8.035	8.162	7.51	7.253	7.524	7.826	6.836	7.313	7.253	6.993	7.226	6.13	7.537	7.682	6.06	7.474	6.649
