IL3RA	5.991	6.93	6.571	5.327	6.188	5.932	5.005	3.219	6.027	5.665	6.49	7.183	6.46	5.782	6.293	4.71
IL4R	9.453	10.27	9.573	9.31	9.325	8.89	7.677	9.454	7.96	8.88	9.138	10.53	9.732	8.224	9.653	8.209
IL5	4.707	0	3.128	3.693	0.7846	3.188	1.998	4.415	0	0	3.692	2.493	3.475	2.505	3.094	0
IL5RA	3.474	4.183	4.128	2.931	4.058	2.043	3.954	3.219	3.155	3.123	2.721	0	3.475	2.641	3.542	0
IL6	7.52	8.953	8.542	3.963	5.349	6.21	5.549	8.656	8.279	4.979	8.409	6.102	6.978	8.425	9.602	5.158
IL6R	7.731	8.481	8.624	8.274	8.929	9.856	8.939	8.521	8.315	8.266	9.316	8.177	8.754	7.989	9.821	8.759
IL6ST	12.17	12.08	11.93	10.51	11.23	11.37	10.99	11.1	10.92	11.74	10.99	11.15	10.57	10.23	11.24	10.16
IL7	4.765	5.899	5.772	5.176	6.865	5.091	4.32	5.254	5.142	4.864	5.511	4.419	5.092	2.505	5.127	3.366
IL7R	11.01	7.819	8.592	7.824	8.284	8.875	7.405	7.848	8.393	8.316	10.78	8.12	10.46	6.609	8.38	7.751
IL8	9.785	9.097	8.413	8.415	6.961	5.73	9.98	10.91	11.63	6.248	10.28	9.928	8.794	9.874	12.16	8.294
IL8RA	3.945	4.315	1.713	3.052	5.39	4.256	3.187	3.219	1.86	4.287	2.935	4.419	3.819	3.263	4.844	2.329
IL8RB	5.203	6.02	6.172	4.241	7.424	5.251	3.621	5.059	3.529	5.32	4.267	6.771	4.256	3.758	6.174	0
IL9	0	0	0	0	0	0	1.746	1.072	0.9026	2.352	0	0	0.1687	0	0	0
IL9R	3.841	0	1.713	2.315	0	0	0	0	0	0	0.3988	0	0	0.8092	3.542	1.54
INSR	9.305	10.13	10.18	8.887	9.356	9.104	8.822	8.096	8.993	8.945	8.479	9.799	9.475	9.297	9.295	9.227
IRAK1	8.266	9.547	8.98	8.952	9.09	8.832	7.999	9.815	8.616	8.592	9.252	9.612	9.223	8.639	9.721	9.477
IRAK3	7.232	7.275	7.579	6.059	6.548	6.41	5.142	5.503	6.027	6.026	6.403	7.29	6.871	6.55	8.155	5.717
IREB2	8.667	9.654	9.208	8.699	9.482	9.268	8.363	9.189	8.841	8.924	8.711	9.431	9.03	8.895	9.072	8.727
IRF1	6.777	8.372	7.385	6.847	7.228	7.467	8.206	6.469	6.675	9.301	7.679	8.651	8.139	5.675	7.103	5.982
IRF2	9.3	9.714	9.746	8.837	9.296	9.062	9.667	9.711	9.82	10.04	9.792	9.57	9.962	8.171	9.889	8.941
IRF3	8.21	7.655	7.863	7.759	7.861	7.793	7.917	7.432	7.431	8.226	8.859	7.998	8.266	6.839	8.407	7.409
IRF4	9.464	10.9	10.45	11.6	10.03	10.17	9.811	5.425	8.319	10.89	10.44	9.504	11.18	11.39	9.947	10.34
IRF5	6.039	6.846	6.856	7.399	6.988	6.524	6.227	7.12	6.771	7.427	6.987	7.331	7.6	5.659	7.97	6.434
IRF6	6.515	10.56	10.97	8.619	11.21	8.321	3.954	2.172	6.277	8.504	3.91	10.54	6.444	3.979	8.757	2.604
IRF7	8.215	8.701	8.059	7.922	8.332	8.223	8.644	8.502	6.904	9.151	8.5	8.414	9.928	7.061	8.332	7.505
IRF8	7.947	8.153	7.288	7.119	7.471	7.577	6.895	6.013	6.175	8.645	7.579	7.959	8.37	6.541	8.155	6.398
IRF9	10.78	11.37	10.41	10.45	10.97	10.7	11.16	11.39	10.12	11.53	10.7	10.98	11.57	9.624	10.91	9.309
ITGAE	8.129	8.782	8.735	8.313	8.989	8.417	7.686	8.936	9.7	8.105	8.316	8.108	8.353	9.027	8.521	8.672
ITGAL	8.766	8.188	8.047	7.741	7.727	8.06	8.665	5.649	7.423	9.806	9.157	9.207	9.411	6.479	8.527	6.246
ITGAM	7.724	8.76	8.423	8.264	8.202	8.242	7.453	9.159	8.339	8.854	8.508	7.998	9.536	8.741	10.01	8.146
ITGAV	12.29	10.76	10.92	10.14	11.09	11.41	10.75	11.11	11.35	11.28	10.98	11.7	11.13	10.57	11.93	10.66
ITGAX	8.839	9.124	9.023	9.662	8.673	9.651	7.65	8.604	8.37	9.81	8.917	9.561	10.62	8.476	10.65	10.55
ITGB2	8.968	9.531	8.797	9.488	8.922	8.996	7.999	9.177	8.554	10.39	9.34	10.12	10.61	8.747	10.38	8.984
ITK	10.04	7.552	7.923	6.871	7.462	7.679	8.209	6.166	7.251	8.948	9.02	8.177	8.475	5.56	6.733	6.616
Ier3	9.23	9.96	9.837	7.824	9.889	8.395	10.89	10.63	9.879	8.891	10.84	10.08	11.14	8.885	10.66	10.9
JAM2	8.601	10.22	9.797	8.017	9.084	9.143	4.946	9.414	8.408	7.561	8.278	10.11	6.728	8.59	9.004	6.997
JAM3	10.36	10.99	9.806	8.756	10.34	9.532	6.345	11.68	9.454	7.946	9.116	10.84	9.271	10.41	10.15	10.08
KAL1	5.665	7.512	7.308	6.642	8.856	6.988	4.174	5.901	6.517	8.504	5.966	8.585	7.295	5.276	6.174	6.536
KDR	6.791	8.556	7.298	6.156	7.499	7.339	5.644	6.013	7.386	5.916	6.753	12.67	6.673	7.724	7.572	5.856
KIT	6.949	11.1	10.75	10.08	10.1	8.07	0	0	8.456	7.896	4.791	11.25	8.174	7.96	12.19	4.31
Klf4	10.58	14.28	14.37	11.29	14.13	11.2	7.007	11.07	10.29	11.23	11.57	12.98	9.159	11.81	12.06	9.451
L1CAM	7.36	10.13	8.413	7.179	8.537	8.507	10.22	12.03	7.026	6.439	10.49	8.889	9.497	11.48	14	12.37
LAG3	7.058	6.733	5.376	6.101	6.634	6.686	8.418	1.072	6.503	9.609	7.751	8.376	7.876	5.338	5.19	5.933
LBP	5.284	7.01	4.52	5.037	3.107	4.591	3.462	4.951	5.142	4.864	4.008	6.054	5.462	5.001	7.524	5.658
LCK	8.14	7.226	7.644	7.012	7.462	7.467	7.378	4.569	6.805	9.111	8.768	8.559	8.876	5.56	7.197	5.28
LCP2	9.651	10.57	10.09	9.738	10.25	10	9.104	10.19	9.672	11.72	10.49	11.02	10.93	9.167	10.74	9.774
LDHA	13.22	13.26	13.68	12.31	13.66	13.44	13.04	14.51	13.55	13.51	13.51	13.68	12.82	13.93	13.31	13.99
LEP	6.13	10.52	5.713	6.679	0	0	2.212	0	0	0	3.569	0	0	5.543	5.701	0
LEPR	8.597	10	9.632	9.027	9.398	7.727	5.088	8.787	6.598	6.838	8.331	8.498	8.266	7.82	9.454	6.285
LIFR	9.756	10.39	10.38	8.401	8.598	7.918	5.625	7.818	7.445	7.447	7.866	9.388	7.2	8.623	8.29	6.141
LILRB3	6.428	7.086	5.035	7.112	6.211	6.249	5.587	7.689	5.862	7.486	6.68	8.06	7.14	5.489	7.674	7.089
LIMS1	7.495	7.905	7.929	7.849	8.067	8.016	6.705	8.434	8.307	7.344	7.686	8.232	7.832	7.311	7.961	7.686
LMBR1	10.34	10.75	10.71	10.64	11.07	10.62	10.14	9.604	9.715	10.65	10.02	11.2	10.44	10.14	9.917	11.24
LPA	2.982	0	0	1.867	0	0.1682	1.441	2.172	0	0	0	0	1.643	2.765	0	0
LRP1	10.39	12.62	12.02	10.81	11.22	11.88	8.46	10.45	11.25	11.42	11.11	12.28	10.96	11.16	12.17	10.61
LRRK1	8.445	10.04	9.345	8.681	9.563	8.926	8.418	9.728	9.798	9.053	9.611	10.35	10.12	7.697	9.836	8.838
LRRK2	8.427	8.044	8.404	7.433	8.186	9.048	8.463	7.144	7.95	9.245	8.911	8.316	7.349	6.759	8.014	6.75
LTA	5.203	4.183	4.652	4.023	2.007	3.917	4.409	4.569	2.838	5.699	5.669	2.493	5.809	4.38	3.335	2.604
LTBP1	9.034	10.32	10.43	8.289	10.26	9.356	4.32	9.052	8.988	8.431	7.985	11.02	7.983	7.592	8.772	6.985
LTBR	10.01	10.92	10.47	9.726	10.85	10.47	10.36	10.3	10.55	10.74	10.81	11.28	9.639	9.531	11.28	10.46
LUM	11.99	14.7	13.31	13.71	13.93	15.36	10.4	8.308	14.72	12.39	13.01	16.18	14.11	14.22	14.48	13.48
LY6G	0	1.376	0	0	0	0	0	0	0	2.657	0	0	0	0	0	0
LY75	8.45	8.263	9.178	7.545	8.337	7.426	6.475	6.213	6.883	8.632	7.86	8.221	8.618	5.767	7.524	5.829
LY96	10.47	9.181	9.008	8.423	9.502	10.16	8.055	9.479	9.387	10.31	8.789	8.896	9.569	9.211	10.25	9.835
MADCAM1	0	0	0	0	0	0	0	0	2.173	0	0	0	0	0	1.22	0
MALT1	9.307	9.564	9.7	8.883	10.11	8.887	9.097	8.286	9.164	9.214	9.092	9.673	9.136	8.199	9.306	9.146
MAP3K14	8.535	9.159	9.229	8.181	9.259	8.95	8.522	8.308	7.699	8.924	8.923	9.527	8.838	9.244	8.649	7.814
MAP3K8	8.107	9.293	9.328	8.239	9.662	8.138	7.104	8.434	7.597	8.931	7.949	8.916	8.629	7.817	9.543	8.198
MARCO	7.85	9.761	6.713	8.274	7.101	6.741	6.39	9.669	5.725	8.232	9.872	6.054	8.939	8.505	9.853	7.807
MCAM	9.6	10.59	10.8	7.937	8.133	10.08	7.226	8.748	11.11	9.833	8.422	10.7	10.19	9.539	10.44	11.11
MET	9.93	9.244	9.75	12.15	8.568	8.303	10.41	10.49	9.445	11.67	6.037	11.79	8.891	7.451	10.15	9.413
MICA	6.999	8.081	7.367	7.677	7.861	7.9	8.455	8.558	6.531	7.534	7.722	8.326	7.832	7.528	7.997	7.821
MICB	8.671	8.608	8.1	9.35	8.492	7.941	9.174	9.005	7.95	9.307	9.541	8.714	8.703	8.033	9.323	8.328
MIEF1	8.178	7.579	7.992	7.529	7.517	8.653	7.894	9.622	8.254	8.08	8.027	7.985	8.005	8.256	8.04	9.008
MIF	12.75	11.24	12.33	11.81	12.19	13.22	12.19	13.55	12.6	12.04	12.84	12.73	12.9	12.37	12.08	14
MITF	10.58	11.07	11.65	10.76	10.29	11.21	11.63	8.109	11.43	11.9	11.33	11.57	10.67	10.99	11.63	11.6
MLNR	5.435	0	4.035	3.052	3.107	0	3.082	1.072	3.291	3.622	3.434	0	3.918	4.95	3.335	3.635
MMD2	1.854	0	0	0	0	0	1.054	2.788	0	0	0	0	0.1687	1.998	1.22	0
MMP1	6.257	7.338	4.52	7.696	10.37	2.831	3.954	0	7.799	6.678	3.434	7.371	7.876	5.297	8.17	8.551
MMP11	5.942	7.498	6.743	7.46	8.048	6.942	0	5.059	5.795	0	0	10.82	8.361	9.691	6.984	9.002
MMP12	8.628	5.463	5.298	3.362	7.113	2.831	6.506	4.569	5.519	3.474	3.121	4.926	7.57	7.545	12.37	3.21
MMP13	3.328	1.376	2.935	3.052	5.914	6.794	1.998	5.425	7.661	0	1.777	7.703	2.614	5.543	6.111	8.437
MMP14	10.21	11.26	10.23	10.54	10.93	10.59	10.53	10.27	9.805	10.05	10.66	11.64	10.65	10.29	11.35	11.58
MMP15	10.9	8.318	8.268	6.959	7.313	9.628	7.973	6.508	9.26	7.987	7.579	8.366	7.515	7.931	8.049	6.536
MMP19	8.794	8.144	8.52	6.935	9.173	8.391	5.142	7.452	7.46	7.355	7.772	8.568	7.965	8.111	9.841	8.162
MMP2	10.08	15.69	13.39	12.65	13.27	13.9	6.782	9.469	12.37	12.64	10.94	14.69	11.83	11.97	14.58	11.35
MMP20	2.982	4.183	0.1281	1.867	3.107	1.086	1.441	4.835	2.173	0	2.721	3.631	3.189	2.641	3.722	3.366
MMP21	2.526	3.698	1.713	3.266	2.659	1.642	2.212	3.55	2.173	1.965	3.569	1.756	2.614	3.263	3.335	0
MMP28	5.504	9.046	8.64	7.193	9.291	7.257	1.998	9.352	6.157	7.256	4.735	8.516	4.179	6.515	6.775	3.963
MMP3	5.361	2.598	5.172	5.876	7.355	5.617	3.082	0	7.805	5.699	2.164	3.631	4.959	3.758	6.078	3.862
MMP7	9.022	9.635	10.81	6.679	7.039	4.399	2.398	8.698	6.956	5.444	2.721	6.966	6.002	5.145	9.214	3.21
MMP8	2.982	6.585	4.52	0	3.287	0	5.897	0	2.43	0	0.3988	0	3.475	0.8092	6.429	9.765
MMP9	10.16	9.177	9.335	8.11	8.431	7.672	6.871	5.254	10.45	9.644	9.311	10.49	11.05	12.47	11.02	8.897
MPL	3.945	0	1.128	2.8	2.659	3.474	1.746	3.819	0.9026	2.908	3.692	5.216	1.086	2.188	2.805	0
MR1	6.498	6.951	7.216	7.004	7.414	7.857	7.654	5.425	7.156	8.167	7.068	6.102	6.268	6.178	7.151	6.266
MSR1	9.562	10.51	9.359	10.76	9.514	10.71	9.443	11.11	9.883	11.08	9.524	10.88	10.64	10.24	11.94	11.65
MUC4	3.474	1.376	2.713	0	0	0	0	4.569	0.9026	0	0.3988	2.979	0	0	0	0.8881
MUC5AC	1.854	0	0	2.315	2.9	2.831	3.082	2.788	0	0.5865	0	0	3.021	2.355	2.442	3.862
MYD88	9.395	9.95	9.285	9.029	9.691	8.74	9.838	9.298	9.339	9.948	9.981	9.921	9.818	8.105	10.26	9.202
Maff	7.883	8.453	8.542	6.129	6.879	6.629	7.453	10.26	6.503	6.744	8.288	7.555	8.707	6.921	7.242	7.847
NAIP	8.924	8.86	9.237	8.024	8.51	9.406	7.238	8.992	8.764	10.82	8.582	8.875	8.618	8.224	8.904	7.737
NCAM1	9.288	6.733	5.856	7.146	7.324	6.629	3.893	8.698	6.121	5.699	4.099	7.16	3.918	8.057	3.335	0.8881
NCAM2	7.191	6.267	7.903	7.555	7.026	6.988	5.425	8.121	5.519	6.479	5.088	8.443	5.979	7.28	6.481	6.706
NCAN	0	0	0	0	0	0	1.054	0	0.9026	0	2.721	0	0.1687	1.998	2.805	2.329
NCR1	0	0	0	1.578	0	0	0	0	1.86	0	0	0	0	0.8092	0	0
NDUFS3	10.69	11.45	11.37	10.26	11.2	11.18	10.91	10.91	10.9	11.18	11.03	11.03	10.63	11.4	11.27	11.85
NFAT5	8.995	9.834	9.978	8.722	9.92	9.781	9.452	8.999	8.594	9.47	9.28	9.202	8.991	7.947	9.133	8.922
NFATC1	8.377	8.998	8.427	8.239	8.51	8.47	8.162	6.618	6.883	8.288	8.404	8.812	8.81	7.986	8.162	7.95
NFATC2	9.444	10.07	9.919	8.594	10.19	9.41	8.184	8.929	8.178	9.539	8.898	9.18	9.952	8.218	8.682	8.079
NFATC3	10.98	11.86	11.68	10.66	11.6	11.49	11.02	10.88	10.75	11.56	11.02	11.88	11.19	10.25	11.18	10.58
NFATC4	4.448	6.78	7.257	5.955	6.339	6.358	3.954	4.415	4.865	5.484	4.553	7.351	5.289	5.61	6.948	3.963
NFKB1	8.205	8.549	9.076	8.05	9.028	8.932	7.681	8.549	8.547	8.737	8.307	8.048	8.909	7.799	8.539	7.538
NFKBIA	12.28	12.95	13.51	10.74	12.1	11.09	10.2	12.04	11.15	11.11	11.41	11.86	11.47	10.4	11.65	10.43
NFKBIB	6.911	6.585	6.815	9.18	6.399	6.41	6.807	5.16	5.573	6.644	6.781	5.844	6.393	7.523	7.383	6.948
NFKBIE	9.007	7.692	8.333	7.714	8.168	8.429	9.419	8.803	9.313	9.708	9.643	7.703	9.332	7.934	8.209	8.691
NFKBIZ	8.794	11.52	11.79	8.85	10.89	9.176	9.961	9.944	9.092	9.683	10.28	11.02	9.9	9.689	10.61	9.606
NFYA	9.539	9.96	10.21	9.702	9.93	10.71	11.27	9.879	9.419	9.944	10.57	10.92	10.11	9.892	10.01	10.37
NFYB	9.949	9.72	9.466	9.09	9.405	9.094	9.521	9.639	9.867	9.12	9.141	10.01	9.184	8.909	9.928	9.277
NFYC	9.74	9.681	9.739	8.753	9.652	9.5	9.76	9.76	9.092	10.09	9.493	9.426	9.415	9.051	9.891	8.913
NKIRAS1	8.955	8.495	9.026	8.093	8.824	8.491	9.61	8.194	8.79	9.693	8.792	8.76	7.82	7.274	8.881	9.554
NKIRAS2	8.927	9.787	9.186	8.998	9.442	9.138	8.909	9.483	8.335	9.248	9.508	10.53	8.7	9.277	9.444	9.028
NKRF	8.073	7.728	8.64	7.166	8.412	8.8	7.89	7.786	7.591	8.56	8.541	7.985	8.317	8.039	7.641	7.032
NLRC3	5.991	4.315	5.216	4.947	4.754	5.048	5.606	0	3.415	6.439	6.753	6.546	6.782	3.345	6.078	3.21
NLRC4	5.991	5.941	4.588	5.303	4.872	5.173	5.549	5.958	5.343	6.104	6.557	5.786	6.586	5.471	7.997	5.933
NLRP1	8.832	11.37	10.39	9.664	10.77	9.578	7.292	8.473	8.567	9.698	9.686	11.22	10.01	8.831	9.681	7.925
NLRP10	3.165	7.976	6.909	6.309	9.765	5.809	1.746	5.578	3.291	5.699	2.164	7.16	2.614	1.998	6.624	3.862
NLRP12	3.165	2.961	3.298	4.748	2.37	3.188	2.398	2.788	3.635	1.965	2.935	0	4.706	3.496	5.518	2.329
NLRP13	3.841	0	0	0	0	0	0.5237	0	1.459	0	0	0	1.643	1.21	0	0
NLRP2	7.397	7.175	7.721	3.765	8.023	5.395	5.942	4.569	5.279	8.22	6.456	9.069	8.022	3.633	7.888	4.589
NLRP3	6.463	7.226	8.178	5.202	5.222	6.023	4.72	6.43	6.517	6.129	6.861	6.647	6.427	5.922	7.053	6.735
NLRP4	0	2.961	0	0	2.007	0	0	0	0	0	0	0	5.325	0	0	0
NLRP6	5.435	1.376	3.713	0	4.244	2.613	3.694	4.708	3.291	3.756	4.897	4.078	4.53	5.075	4.159	1.54
NLRP7	4.042	0	0	2.495	0	0	2.398	1.072	0	3.879	2.469	0	5.049	0	3.883	0
NLRP8	2.982	0	0	0	2.9	0	1.746	1.072	3.005	0	2.469	0	1.086	0	2.442	1.988
NLRP9	4.042	2.113	0	2.931	0	0	2.398	4.569	3.415	0	0.3988	0	3.339	1.78	3.883	0
NOD1	7.809	9.328	8.835	9.005	8.905	8.875	8.312	9.298	8.412	9.111	8.761	9.495	9.033	8.481	9.434	8.661
NOD2	6.924	8.387	8.797	7.019	8.983	7.33	6.215	7.62	6.935	7.851	6.439	8.988	7.87	5.737	8.253	5.565
NOS1	4.218	5.768	5.652	5.149	5.8	1.642	0	0	0.9026	0	0	7.114	0.1687	1.78	4.39	4.822
NOS2	2.229	4.183	3.298	1.215	0	0	2.398	0	1.459	0.5865	2.164	0	0	1.523	1.22	2.329
NOTCH1	9.083	10.09	9.407	9.307	9.88	8.777	8.491	9.084	8.58	8.906	8.457	10.34	9.408	10.15	8.797	8.65
NOTCH2	11.05	12.01	12.06	10.98	11.85	11.76	10.7	11.24	10.59	11.13	11.07	11.59	11.51	10.71	11.92	10.95
NRCAM	11.09	7.104	8.717	6.855	8.091	5.783	8.38	12.01	6.611	10.4	7.514	6.194	7.679	6.541	7.696	4.926
NRP1	10.66	12.27	11.21	10.68	11.1	10.99	9.343	12.18	10.54	10.97	10.79	12.6	10.61	11.4	12.49	9.924
NRP2	10.2	10.34	10.54	11.06	11.16	11.23	10.55	12.91	11.84	11.54	12.57	12.22	11.76	11.39	11.98	11.79
OGDHL	4.82	2.961	5.257	0	6.142	1.642	1.441	3.55	6.624	3.474	1.247	6.71	6.54	1.998	3.094	3.753
OGFR	9.399	10.29	9.636	9.054	9.772	9.52	9.424	9.958	9.025	9.679	9.27	10.02	9.775	8.355	9.365	9.429
OLR1	5.284	1.376	2.45	7.306	3.844	4.862	4.755	6.989	4.775	3.123	5.175	2.493	8.471	4.34	6.733	8.584
P4HA1	8.368	8.683	8.313	7.723	8.311	9.043	8.805	9.201	8.087	8.597	8.117	8.154	7.801	8.483	8.201	9.671
P4HA2	7.843	8.998	8.298	8.499	8.916	9.181	6.287	10.2	7.191	6.498	7.08	9.645	7.539	7.828	8.074	8.821
P4HB	12.22	12.76	12.42	12.4	12.86	12.47	11.29	12.63	12.5	12.42	11.71	13.45	12.06	12.5	12.75	12.26
PDCD1	5.203	0	3.128	3.617	3.955	4.466	4.854	0	4.283	7.496	5.966	3.631	6.323	0	0	0
PDCD1LG2	6.039	7.894	8.1	7.019	6.513	6.895	6.334	8.53	6.946	8.704	7.346	7.371	8.144	5.974	8.42	7.546
PDGFRA	8.879	10.31	10.34	9.235	10.24	9.73	6.276	6.508	9.696	8.4	9.267	10.62	9.44	8.912	11.23	8.691
PDGFRB	10.25	13.25	12.23	11.07	11.75	11.79	7.89	9.554	11.14	9.816	10.03	12.99	10.51	11.77	11.54	9.876
PDIA2	3.474	0	2.45	2.495	0	0	2.846	0	0	0	3.569	0	3.918	2.505	2.805	0
PDIA3	8.791	8.099	8.367	7.811	8.004	8.929	8.219	8.083	9.283	8.713	8.181	7.919	8.144	8.03	8.458	7.793
PECAM1	10.56	12.11	11.01	10.69	11.06	11.21	8.002	8.922	10.59	10.47	10.76	12.71	10.8	10.99	11.31	9.978
PGK1	13.26	12.93	12.51	12.52	12.71	12.77	13.14	13.67	12.5	12.42	12.79	13.22	12.43	12.94	13.23	13.52
PGLYRP1	0.5587	0	0.1281	0	2.37	3.712	0.5237	0	0	0	1.247	0	2.043	1.523	3.094	0
PGLYRP2	0	0	0	1.867	0	0	3.187	5.059	0	0	2.469	1.756	0	0	4.589	2.604
PGLYRP3	3.165	6.93	6.62	5.757	8.501	5.908	0.5237	4.569	0	5.944	0	7.29	2.614	1.998	6.322	0.8881
PGLYRP4	2.526	3.878	6.035	3.163	5.643	0	1.998	0	2.648	4.454	2.164	6.913	2.043	2.355	4.764	0
PLA2G2A	8.073	8.754	9.488	8.669	6.684	7.247	4.224	4.569	9.135	6.336	11.24	7.655	4.706	9.047	11.67	8.004
PLAU	7.069	8.754	7.644	9.009	8.657	9.249	7.007	9.526	8.408	8.805	8.202	10.04	10.22	8.594	9.976	9.55
PLAUR	8.734	8.777	8.117	9.087	8.412	8.251	7.555	10.1	8.186	7.851	7.751	9.245	9.931	8.701	10.56	10.34
PLOD1	10.57	10.15	9.255	9.062	9.353	10.73	10.04	10.76	9.748	9.937	10.1	10.61	10.37	10.23	10.63	10.19
PLOD2	11.22	9.828	9.661	8.835	9.21	10.07	9.933	10.58	9.311	10.4	9.716	10.21	10.33	9.279	10.27	8.687
PLOD3	11.42	10.38	9.746	11.01	10.25	10.25	11.59	10.3	10.72	10.6	10.96	10.75	10.63	11.17	10.97	12.47
POLR1B	8.651	8.589	9.257	8.392	9.114	9.711	9.339	8.577	11.14	9.142	9.323	8.833	9.548	9.4	8.563	9.165
POLR2A	7.996	9.115	9.381	7.964	9.378	8.526	8.854	8.901	8.846	8.675	8.911	9.777	8.863	10.19	9.713	9.028
PPARG	6.498	9.5	8.612	6.752	4.626	5.859	5.382	3.219	4.775	7.65	5.966	6.581	5.646	7.479	8.107	5.069
PPARGC1A	8.096	8.602	8.955	7.084	5.707	9.232	8.991	6.508	5.404	8.632	7.633	9.18	5.809	7.172	7.79	8.527
PPBP	2.982	4.183	0	0	3.107	1.086	0	0	3.415	4.097	2.469	2.493	0	3.263	7.8	0.8881
PPIA	10.31	10.33	10.54	10.03	10.25	10.68	9.811	9.33	9.893	10.54	9.242	9.712	9.481	10.63	9.579	10.44
PRAJA1	7.37	7.716	7.612	6.989	7.051	7.734	6.546	7.964	7.394	7.524	6.573	7.851	7.531	7.986	7.086	6.305
PRF1	8.266	7.692	7.059	6.553	7.064	7.294	9.197	5.425	6.861	10.04	8.354	9.069	7.686	5.471	7.618	7.427
PRKRIR	9.899	10.37	10.38	10.32	10.29	10.62	10.12	10.09	10.01	10.07	9.99	10.72	9.821	10.08	10.51	9.724
PROCR	6.999	8.515	7.395	8.626	6.747	6.358	4.788	6.989	6.817	5.764	8.171	7.29	7.554	7.21	8.439	6.324
PSMB10	8.794	8.602	8.721	8.375	8.311	8.546	9.06	6.905	7.833	10.28	9.292	8.995	9.467	7.791	9.117	7.773
PSMB8	11.2	11.23	10.87	10.95	11.52	11.2	12.09	10	11.16	12.48	11.84	11.49	11.76	9.04	11	11.33
PSMB9	10.35	10.08	9.675	9.958	9.726	10.09	11.47	9.373	10.01	11.79	10.58	10.21	11.34	8.274	10.1	9.955
PSME1	11.05	11.24	11.5	10.71	11.31	11.02	11.46	11.02	11.64	12.65	11.39	11.19	11.28	9.846	11.22	10.32
PSME2	12.52	11.9	11.6	11.05	11.54	11.57	12.84	11.28	11.79	13.02	12.01	11.86	12.23	10.97	11.86	11.36
PSME3	11.34	11.61	11.38	10.95	11.56	11.19	11.08	10.96	11.47	11.43	11.52	11.52	10.49	10.94	11.29	11.66
PTAFR	6.392	7.353	7.071	7.193	6.7	7.247	5.972	6.508	6.585	8.105	7.239	7.589	8.519	6.642	9.113	7.391
PTEN	9.618	10.57	10.22	9.02	10.14	10.11	6.516	9.419	9.897	9.534	9.601	10.55	9.301	8.9	10.14	9.546
PTGS2	6.062	7.884	7.546	4.189	8.036	5.048	4.224	6.43	5.463	3.879	5.812	7.042	6.068	6.682	6.668	5.499
PTK2	11.41	11.04	11.34	10.5	10.93	11.76	11.33	11.07	11.25	11.41	10.82	11.41	10.72	10.28	11.11	11.12
PTPRC	7.915	7.925	7.376	7.041	7.743	7.857	6.832	6.618	6.946	8.499	8.16	7.906	8.842	6.2	8.014	6.141
PTX3	8.485	7.226	7.604	5.176	5.829	6.322	5.447	9.622	9.575	7.075	5.941	7.017	6.131	6.211	9.076	4.875
PYCARD	8.459	8.188	8.381	6.847	8.713	6.907	9.422	4.951	6.26	9.371	8.975	8.551	7.882	6.424	9.076	6.985
PYDC1	2.526	4.92	5.713	4.189	7.239	3.818	0.5237	0	0.9026	0	0	2.979	0	0	0	0.8881
RAC2	9.792	8.562	9.634	8.473	8.397	8.872	9.166	10.22	8.81	10.38	10.22	9.5	10.66	7.558	9.639	9.143
RARA	8.624	9.749	9.374	8.788	9.031	9.007	8.795	8.818	9.277	9.163	8.984	9.426	9.291	9.605	9.226	9.564
RARB	9.198	5.768	6.974	4.851	8.11	9.067	5.061	9.517	9.301	6.644	6.49	7.447	7.467	6.832	5.939	6.324
RARG	7.724	9.775	9.501	8.526	10.05	8.75	8.486	7.392	8.459	8.645	8.975	9.891	7.539	8.501	8.73	7.133
RARRES3	8.605	7.751	7.883	7.244	7.355	7.971	9.431	6.876	8.513	11.36	8.457	8.659	9.242	6.533	7.629	6.898
RBP5	5.504	4.183	4.216	2.495	3.448	3.474	2.968	0	6.192	4.604	4.417	4.259	5.783	2.188	2.442	0
REG3G	3.607	4.745	3.829	0.7299	2.9	4.466	2.398	2.172	5.651	0	0	0	2.832	1.523	0	3.507
RELA	9.037	9.571	9.393	8.454	9.267	9.112	9.35	9.728	9.25	9.394	9.47	9.842	9.126	9.042	9.708	8.932
RELB	7.011	8.081	7.659	6.651	7.471	7.523	6.575	7.51	7.156	7.813	7.471	7.718	8.299	6	7.07	6.792
RFX5	8.741	8.865	9.041	8.771	8.756	9.279	9.628	9.019	8.587	9.339	9.023	9.412	9.287	9.217	9.008	8.944
ROBO1	9.858	8.993	9.117	8.298	9.882	9.284	7.437	9.357	9.085	8.749	8.373	9.62	8.33	8.845	8.311	8.547
ROBO2	7.169	8.76	7.808	8.024	8.473	6.41	5.061	4.708	3.826	7.844	3.91	8.177	2.832	3.979	6.174	3.035
ROBO3	6.532	6.991	5.486	5.419	6.045	5.809	5.927	5.059	6.065	6.744	6.037	5.953	6.728	4.562	5.902	5.429
RPL19	11.76	13.19	13.72	12.37	13.78	13.97	10.98	11.09	13.42	13.13	12.11	12.52	12.3	13.15	11.85	12.11
RPLP0	12.57	13.79	14.34	13.02	14.53	13.84	11.46	12.92	14.21	13.52	13.09	14.11	12.71	13.88	13.3	13.21
RXFP1	4.042	1.376	4.652	1.215	3.287	3.917	0	0	3.529	0	2.935	4.078	3.189	3.084	2.442	3.366
